	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_01.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_02.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_03.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_04.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_05.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_06.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_07.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_08.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_09.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d	174_P_T1_sh_L_ND_A_10.c3d
81	0.184976	0.415544	0.478244	0.117619	0.111827	0.116055	0.456950	0.416010	0.248657	0.173710	0.249721	0.454051	0.380607	0.059630	0.181404	0.192752	0.423996	0.210628	0.464941	0.739632	0.154902	0.265742	0.285541	0.100988	0.187303	0.320721	0.450473	0.351467	0.097553	0.278587	0.130824	0.040292	0.123332	0.178266	0.330026	0.953415	0.399294	0.098944	0.115192	0.129762	0.255853	0.221930	0.808273	0.669914	0.048008	0.057252	0.188480	0.241296	0.152053	0.084399	0.452245	0.591621	0.162995	0.329684	0.159824	0.123711	0.417573	0.139437	0.823675	0.411041	0.083328	0.236977	0.273513	0.229443	0.144314	0.313969	0.408963	0.520583	0.191710	0.220329	0.114716	0.165880	0.049721	0.073071	0.581472	0.252876	0.124012	0.379529	0.261027	0.089381
82	0.224278	0.473739	0.405443	0.128045	0.114533	0.123710	0.431045	0.410618	0.303168	0.247123	0.339052	0.430125	0.379047	0.059423	0.178077	0.193125	0.475586	0.211661	0.409975	0.741860	0.154517	0.265495	0.285686	0.201412	0.193858	0.327077	0.338167	0.342251	0.079482	0.277211	0.115337	0.030877	0.128338	0.172116	0.412693	0.863974	0.389081	0.096616	0.114508	0.134617	0.248607	0.142195	0.814285	0.593882	0.055028	0.064401	0.199797	0.285400	0.170629	0.093022	0.452545	0.604161	0.180041	0.339726	0.147086	0.115240	0.450242	0.135705	0.814996	0.411009	0.082838	0.243851	0.251827	0.229940	0.144277	0.307419	0.467933	0.486339	0.192618	0.234207	0.121158	0.158942	0.061688	0.075840	0.592518	0.248602	0.124498	0.389523	0.277043	0.090417
83	0.229445	0.465615	0.391654	0.125352	0.125967	0.136627	0.384874	0.405073	0.354268	0.298393	0.287022	0.361730	0.373027	0.056938	0.172151	0.193346	0.466611	0.220084	0.478018	0.721781	0.157450	0.264021	0.281327	0.262094	0.195852	0.328293	0.319907	0.343902	0.074643	0.256668	0.145392	0.044513	0.120633	0.152516	0.475925	0.599297	0.390812	0.096987	0.124375	0.143153	0.238695	0.128646	0.815708	0.610354	0.062896	0.068296	0.208314	0.301170	0.176987	0.091579	0.451644	0.613501	0.186165	0.341555	0.128984	0.077083	0.392256	0.131213	0.819945	0.331570	0.081825	0.247026	0.256042	0.227629	0.139681	0.295701	0.480683	0.479862	0.201333	0.224623	0.120587	0.164361	0.098596	0.068947	0.528936	0.246858	0.127584	0.392672	0.268749	0.088307
84	0.230159	0.419888	0.411510	0.134004	0.171821	0.164558	0.254189	0.147754	0.375874	0.305073	0.321424	0.535509	0.353057	0.060093	0.171698	0.191958	0.599524	0.177490	0.451136	0.438046	0.183112	0.273562	0.268133	0.292303	0.210093	0.330339	0.304588	0.377816	0.086317	0.261075	0.220459	0.054526	0.143052	0.133723	0.483383	0.466927	0.377409	0.117106	0.125092	0.148631	0.242454	0.131346	0.735849	0.564419	0.075185	0.069455	0.202683	0.306385	0.243190	0.091905	0.455362	0.583039	0.182103	0.351524	0.088558	0.053127	0.473273	0.133375	0.832322	0.320226	0.080856	0.269883	0.268808	0.227690	0.145552	0.206480	0.495396	0.573578	0.246359	0.220018	0.122269	0.171374	0.102150	0.061322	0.458150	0.241107	0.155244	0.420658	0.238283	0.096097
85	0.260735	0.312486	0.406332	0.140068	0.167778	0.196667	0.239857	0.112843	0.380164	0.313348	0.398786	0.623399	0.356134	0.066212	0.168355	0.180627	0.606588	0.166655	0.353229	0.435555	0.198329	0.259153	0.246332	0.306722	0.175928	0.190758	0.204639	0.297748	0.098912	0.264087	0.228650	0.098383	0.169883	0.139963	0.487643	0.480925	0.308944	0.127294	0.124669	0.150417	0.207763	0.116718	0.554613	0.583021	0.076357	0.074302	0.205753	0.319610	0.298500	0.100023	0.414862	0.519366	0.190704	0.364670	0.060495	0.063656	0.510382	0.143507	0.790118	0.333912	0.085052	0.295681	0.272388	0.226205	0.154235	0.137211	0.520106	0.582226	0.254319	0.216490	0.113158	0.179266	0.107802	0.056689	0.437776	0.254828	0.172007	0.427048	0.231949	0.096378
86	0.288665	0.303231	0.329292	0.207124	0.159324	0.192318	0.144053	0.064146	0.283097	0.238630	0.506038	0.737126	0.303481	0.070619	0.121154	0.146233	0.603871	0.157866	0.389700	0.544274	0.212525	0.247193	0.233788	0.313145	0.168377	0.180049	0.214458	0.234523	0.114053	0.264661	0.276992	0.152415	0.178527	0.150463	0.521577	0.491330	0.286162	0.132791	0.123266	0.148814	0.153439	0.086748	0.521646	0.580014	0.081018	0.099652	0.210455	0.303305	0.306498	0.119395	0.389468	0.464846	0.197063	0.390492	0.160515	0.090140	0.505007	0.152816	0.730428	0.320035	0.094555	0.294477	0.268512	0.233361	0.151650	0.117078	0.662240	0.606780	0.263855	0.220562	0.105425	0.184113	0.125061	0.057315	0.426555	0.272643	0.174246	0.421746	0.231846	0.099311
87	0.276214	0.131026	0.323689	0.246355	0.154796	0.192875	0.127522	0.061826	0.249323	0.202452	0.502925	0.723326	0.251202	0.064708	0.097849	0.145272	0.634685	0.158537	0.463085	0.536987	0.212909	0.243311	0.231668	0.331206	0.175345	0.172515	0.206527	0.313183	0.127364	0.234391	0.278474	0.157671	0.171173	0.152443	0.576366	0.495797	0.260072	0.155363	0.115576	0.152095	0.119574	0.116072	0.498257	0.583855	0.089107	0.169763	0.208145	0.289771	0.316959	0.131610	0.378406	0.396830	0.195267	0.389574	0.251875	0.134614	0.510203	0.163665	0.680678	0.342898	0.106062	0.305695	0.238613	0.237784	0.141520	0.084181	0.672160	0.670488	0.263537	0.218621	0.105685	0.184515	0.152264	0.059895	0.509170	0.232766	0.173575	0.431232	0.229307	0.155303
88	0.313313	0.255776	0.322727	0.264147	0.151362	0.197513	0.099252	0.074799	0.240180	0.164217	0.506308	0.704529	0.235803	0.064702	0.096555	0.131209	0.605874	0.160635	0.556607	0.532403	0.189699	0.243367	0.231424	0.349684	0.162041	0.198061	0.245209	0.326264	0.130932	0.211309	0.278575	0.173492	0.182699	0.152213	0.738265	0.482061	0.183460	0.168966	0.115915	0.157594	0.112118	0.131778	0.541274	0.529123	0.091015	0.173894	0.172341	0.285223	0.327361	0.136036	0.326541	0.377122	0.198105	0.390320	0.307744	0.176089	0.509116	0.167694	0.542922	0.299258	0.155410	0.332107	0.214005	0.211175	0.123772	0.046158	0.622077	0.639800	0.262548	0.243401	0.106557	0.188409	0.156044	0.065737	0.613115	0.248118	0.176819	0.431172	0.226306	0.199966
89	0.310793	0.304493	0.297632	0.283433	0.155215	0.234985	0.105685	0.112101	0.207059	0.129802	0.438852	0.504954	0.237883	0.065078	0.104702	0.090964	0.563645	0.156567	0.567735	0.696750	0.200605	0.228419	0.231358	0.376763	0.194512	0.201784	0.260009	0.305997	0.146052	0.154127	0.278818	0.205971	0.193523	0.149667	0.782685	0.483529	0.161327	0.172992	0.120082	0.153431	0.149604	0.140864	0.613413	0.608568	0.100529	0.185365	0.162924	0.278183	0.328970	0.136563	0.316492	0.439627	0.206107	0.388617	0.314647	0.193397	0.518806	0.154489	0.492288	0.298288	0.187052	0.365273	0.212407	0.198635	0.130951	0.035159	0.590328	0.678404	0.241520	0.245795	0.095532	0.201876	0.181120	0.084992	0.620937	0.259880	0.176014	0.431239	0.219502	0.201923
90	0.304103	0.335700	0.229584	0.300110	0.155167	0.229239	0.110469	0.113267	0.204227	0.126398	0.373294	0.342656	0.225131	0.068420	0.110915	0.083080	0.539455	0.122225	0.526730	0.749698	0.199369	0.259819	0.230647	0.406304	0.188218	0.200120	0.371552	0.293639	0.151132	0.141966	0.280272	0.210330	0.205997	0.149997	0.819441	0.479735	0.161254	0.174469	0.118302	0.151074	0.157070	0.150769	0.622201	0.871302	0.101061	0.189979	0.167900	0.263960	0.330636	0.137654	0.310067	0.487957	0.213233	0.387281	0.326509	0.195897	0.519606	0.151955	0.483829	0.292645	0.184946	0.364661	0.194474	0.198670	0.134144	0.059832	0.579850	0.729527	0.237153	0.238475	0.089406	0.208839	0.193288	0.099428	0.666801	0.287721	0.175418	0.431949	0.213083	0.200072
91	0.265977	0.345580	0.230732	0.260208	0.102621	0.205643	0.110438	0.118798	0.234112	0.137019	0.222280	0.284425	0.228605	0.073478	0.129807	0.082434	0.333196	0.062545	0.528722	0.779801	0.200709	0.371658	0.216171	0.428234	0.186865	0.244933	0.541201	0.353585	0.151989	0.134654	0.276247	0.208936	0.217121	0.153570	0.876632	0.456684	0.161447	0.175748	0.112823	0.131744	0.141068	0.148573	0.610359	0.933199	0.097735	0.199685	0.170051	0.253210	0.338670	0.135296	0.322762	0.578497	0.201975	0.379207	0.351088	0.196018	0.496837	0.153312	0.490831	0.304470	0.193587	0.357555	0.182533	0.201800	0.146491	0.078484	0.610672	0.741099	0.205436	0.225462	0.114772	0.197828	0.194821	0.098052	0.707327	0.332015	0.160789	0.422440	0.224137	0.198819
92	0.278686	0.345731	0.209439	0.222803	0.101965	0.161634	0.115791	0.127821	0.197950	0.114649	0.284302	0.333708	0.287889	0.071875	0.136195	0.082696	0.308581	0.073153	0.549373	0.758545	0.209920	0.391433	0.146824	0.441085	0.179696	0.283050	0.656502	0.536867	0.148870	0.121233	0.225875	0.209688	0.215033	0.154613	0.874137	0.531149	0.162407	0.175200	0.102491	0.117501	0.146261	0.150751	0.606227	1.128344	0.097163	0.203002	0.168227	0.252261	0.353755	0.130155	0.316366	0.687721	0.198997	0.332598	0.384476	0.197569	0.470981	0.155616	0.562133	0.264938	0.197891	0.348340	0.169192	0.208729	0.145401	0.079560	0.632431	0.683020	0.194727	0.240604	0.146349	0.182092	0.181425	0.099431	0.680886	0.347128	0.153704	0.377833	0.237571	0.197570
93	0.382669	0.315388	0.227065	0.206865	0.105648	0.185709	0.113398	0.140983	0.168948	0.089002	0.366627	0.327740	0.310245	0.071511	0.134812	0.081873	0.294156	0.084043	0.518550	0.679030	0.216266	0.388269	0.100219	0.434351	0.231996	0.291178	0.732958	0.657588	0.143201	0.124639	0.221005	0.218795	0.215154	0.154900	0.853142	0.530900	0.156008	0.168594	0.099019	0.106024	0.155348	0.156428	0.608844	1.184575	0.093116	0.203725	0.144950	0.192571	0.354937	0.125448	0.319435	0.683267	0.198678	0.276860	0.403474	0.217218	0.425164	0.150420	0.527249	0.335767	0.202779	0.349873	0.166460	0.211668	0.151335	0.081439	0.606594	0.738991	0.195141	0.237649	0.140751	0.192151	0.179703	0.099222	0.650960	0.378474	0.151151	0.320097	0.238266	0.201923
94	0.372665	0.244127	0.279205	0.172886	0.106688	0.205250	0.125077	0.144406	0.227644	0.141884	0.495401	0.316983	0.432068	0.064596	0.143598	0.075498	0.225662	0.084065	0.449668	0.733099	0.218837	0.388406	0.106699	0.394998	0.258995	0.283684	0.848331	0.801732	0.136949	0.149855	0.167921	0.190617	0.229121	0.153115	0.814627	0.492305	0.150018	0.163302	0.101090	0.105081	0.150014	0.135557	0.615772	1.194982	0.099983	0.210921	0.138870	0.179514	0.347356	0.118735	0.317865	0.690457	0.198087	0.258575	0.409272	0.254973	0.390432	0.133661	0.518893	0.462204	0.211159	0.359322	0.165288	0.224888	0.147539	0.084001	0.452296	0.693865	0.200085	0.220473	0.137243	0.208508	0.189279	0.099006	0.656912	0.389532	0.198240	0.300463	0.219447	0.204595
95	0.507250	0.462441	0.326380	0.211158	0.110507	0.213798	0.113229	0.139793	0.222747	0.138389	0.537861	0.277380	0.438529	0.053519	0.170416	0.062815	0.219011	0.083594	0.467245	1.131130	0.215020	0.386220	0.090415	0.363841	0.252717	0.286978	0.880019	0.850959	0.124193	0.152996	0.138192	0.178268	0.213336	0.136574	0.806949	0.473033	0.153280	0.166885	0.101601	0.106697	0.158928	0.115805	0.545616	1.236026	0.107345	0.294804	0.170645	0.158983	0.341019	0.116572	0.318298	0.683291	0.190533	0.220452	0.411168	0.281579	0.506914	0.124920	0.469974	0.468184	0.213325	0.356371	0.161735	0.258592	0.145642	0.084552	0.456414	0.633366	0.182792	0.232116	0.138268	0.201636	0.182294	0.099135	0.673914	0.390509	0.244576	0.291612	0.207264	0.214772
96	0.521302	0.508620	0.375257	0.403838	0.105865	0.168161	0.103139	0.136748	0.204344	0.133762	0.581622	0.219560	0.423866	0.045174	0.175144	0.081967	0.241641	0.091616	0.499094	1.096369	0.188728	0.371593	0.072807	0.338129	0.248935	0.272739	0.805148	0.893179	0.122232	0.159319	0.246213	0.176699	0.210108	0.127555	0.811536	0.462782	0.150430	0.183428	0.105498	0.097478	0.155901	0.101506	0.301767	1.219056	0.148103	0.354498	0.189038	0.116753	0.286410	0.113322	0.291552	0.672500	0.188247	0.213228	0.414147	0.293823	0.609254	0.127375	0.383910	0.490256	0.215287	0.355035	0.151298	0.266012	0.161759	0.084155	0.454694	0.648483	0.124192	0.237046	0.139236	0.197245	0.168841	0.105517	0.644110	0.394865	0.233767	0.212931	0.213474	0.236598
97	0.533668	0.532901	0.493704	0.502950	0.093226	0.169781	0.098597	0.137218	0.212386	0.135214	0.519775	0.152405	0.434027	0.046374	0.175230	0.093267	0.258627	0.093444	0.518549	1.125383	0.171400	0.365735	0.068753	0.333685	0.254970	0.210198	0.750043	0.809995	0.107339	0.142879	0.259600	0.146161	0.281070	0.151985	0.807327	0.454377	0.127702	0.170373	0.145418	0.089027	0.148150	0.108172	0.390056	0.999430	0.186182	0.349834	0.183303	0.111723	0.245389	0.104640	0.286779	0.648190	0.196905	0.198407	0.416925	0.299751	0.606950	0.122805	0.386011	0.492510	0.221437	0.339875	0.125251	0.261907	0.210058	0.085440	0.411413	0.612052	0.112229	0.226520	0.142877	0.208153	0.165608	0.120794	0.534259	0.423310	0.282170	0.202053	0.220351	0.252477
98	0.511785	0.561776	0.523480	0.656302	0.093355	0.168695	0.100175	0.162137	0.209056	0.191288	0.507234	0.143282	0.434083	0.046545	0.168014	0.100885	0.239458	0.091436	0.511414	1.102151	0.163644	0.362742	0.070058	0.327148	0.279715	0.173875	0.820485	0.750745	0.091464	0.135600	0.268145	0.136142	0.345780	0.165785	0.844662	0.432562	0.107621	0.163385	0.163421	0.083138	0.158604	0.111136	0.382927	0.948770	0.188633	0.349671	0.181604	0.122124	0.249787	0.082938	0.272514	0.658428	0.190242	0.169094	0.418947	0.300529	0.706888	0.117656	0.443896	0.488311	0.233795	0.316842	0.111248	0.263141	0.223863	0.075703	0.405065	0.618651	0.099454	0.234375	0.145086	0.220833	0.165750	0.120788	0.505136	0.489185	0.314401	0.161097	0.217340	0.255464
99	0.529620	0.584151	0.572473	0.655629	0.107870	0.170067	0.091411	0.165619	0.521372	0.186236	0.401122	0.150815	0.431594	0.044145	0.167067	0.102339	0.176158	0.081664	0.529417	1.112797	0.168762	0.363185	0.079537	0.316614	0.236976	0.145441	0.796050	0.607458	0.097153	0.143335	0.281774	0.147328	0.352276	0.166805	0.745889	0.436320	0.123683	0.217430	0.164605	0.082708	0.158650	0.104404	0.403513	0.699301	0.188779	0.353503	0.176248	0.121669	0.287020	0.069174	0.275252	0.671670	0.188208	0.074928	0.397433	0.295679	0.780688	0.121389	0.437899	0.486707	0.244063	0.316368	0.110709	0.266157	0.243352	0.070848	0.401029	0.611823	0.107636	0.230113	0.162767	0.222768	0.142666	0.103990	0.479511	0.483225	0.315333	0.145779	0.204044	0.220043
100	0.480377	0.460008	0.593486	0.727245	0.111530	0.144903	0.086521	0.155568	0.551830	0.201094	0.464282	0.213502	0.430887	0.034809	0.203026	0.103466	0.165549	0.090269	0.574914	1.110701	0.168807	0.359397	0.110715	0.310356	0.262438	0.125232	0.815446	0.685752	0.091910	0.142123	0.287322	0.145951	0.380432	0.166344	0.674635	0.439057	0.199962	0.205934	0.163902	0.080663	0.167572	0.098366	0.399994	0.747892	0.189172	0.436005	0.166861	0.118990	0.419027	0.082150	0.272428	0.692925	0.210173	0.082364	0.345498	0.279164	0.814320	0.126827	0.482043	0.491382	0.243879	0.307759	0.111376	0.270091	0.273640	0.076788	0.374650	0.578347	0.107167	0.207256	0.182424	0.210663	0.152765	0.097205	0.413136	0.500676	0.323207	0.142101	0.184435	0.187072
101	0.452428	0.367913	0.625554	0.713637	0.109066	0.112615	0.124615	0.152112	0.549611	0.268339	0.463594	0.368373	0.410705	0.028799	0.204209	0.110166	0.179141	0.102100	0.606224	1.095495	0.141420	0.365079	0.114940	0.289596	0.294744	0.124139	0.832570	0.655139	0.090179	0.140599	0.282811	0.157411	0.481107	0.166544	0.680713	0.437996	0.320979	0.196256	0.160393	0.076961	0.168359	0.095356	0.398689	0.805325	0.224611	0.467933	0.161413	0.116617	0.604708	0.089755	0.270769	0.656903	0.230213	0.085412	0.294790	0.254473	0.835929	0.125711	0.431672	0.515945	0.220186	0.279775	0.109668	0.272847	0.271001	0.079194	0.433711	0.571269	0.106934	0.202619	0.191047	0.192900	0.161516	0.094776	0.403264	0.470558	0.326503	0.143468	0.174756	0.182824
