	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_01.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_02.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_03.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_04.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_05.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_06.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_07.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_08.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_09.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d	306_At_T1_ih_ND_10.c3d
85	0.614004	0.463313	0.222792	0.252362	0.109784	0.281868	0.045882	0.086124	0.258219	0.147160	0.801333	0.682181	0.365721	0.171849	0.199398	0.227900	0.175918	0.350809	0.431195	0.315347	0.114517	0.257515	0.043974	0.022301	0.458157	0.090690	0.312577	0.491091	0.200431	0.770333	0.144756	0.102593	0.354597	0.042962	0.316044	0.235071	0.134451	0.258129	0.157515	0.059165	1.345361	0.302682	0.017008	0.017312	0.171856	0.206603	0.061245	0.149579	0.063329	0.229656	0.172573	0.172398	0.128355	0.078817	0.453617	0.217947	0.398871	0.324129	0.424171	0.630610	0.043908	0.034640	0.030107	0.012678	0.150229	0.118644	0.149928	0.190731	0.300514	0.158886	0.038392	0.018290	0.878455	0.154356	0.228305	0.412501	0.066168	0.189328	0.075894	0.032589
86	0.672018	0.463468	0.222444	0.247280	0.116433	0.298681	0.047183	0.089578	0.230526	0.175563	0.872777	0.679469	0.317249	0.172523	0.213555	0.256380	0.178528	0.426926	0.470672	0.338248	0.116468	0.248538	0.068103	0.020151	0.458636	0.090063	0.206981	0.339079	0.200976	0.766991	0.154481	0.101621	0.354529	0.043883	0.313904	0.224209	0.119707	0.281260	0.125275	0.058992	1.358041	0.312933	0.016490	0.015144	0.177367	0.236960	0.071339	0.149509	0.080769	0.237470	0.171130	0.173619	0.124656	0.078531	0.404583	0.199230	0.385817	0.365483	0.402784	0.581363	0.043724	0.028354	0.030419	0.013536	0.269512	0.127127	0.118975	0.159997	0.303795	0.161680	0.041794	0.018459	0.872799	0.162880	0.186489	0.336349	0.080202	0.211764	0.076220	0.033003
87	0.623635	0.464079	0.220376	0.239765	0.116740	0.303320	0.046596	0.091894	0.228087	0.231522	0.987750	0.654389	0.298520	0.169248	0.230723	0.271878	0.178885	0.484348	0.481049	0.334727	0.098409	0.245230	0.071408	0.037531	0.525914	0.096705	0.153913	0.219935	0.200514	0.765901	0.166705	0.102220	0.349379	0.046852	0.311206	0.220110	0.102540	0.298636	0.111810	0.058564	1.410825	0.319611	0.015703	0.013480	0.175326	0.293752	0.076487	0.150748	0.090077	0.246634	0.170023	0.176920	0.119378	0.077163	0.365438	0.154904	0.395052	0.386374	0.377821	0.494788	0.042683	0.026114	0.031890	0.014066	0.347187	0.133917	0.095045	0.146887	0.301586	0.165961	0.041931	0.022843	0.844162	0.171936	0.154330	0.265180	0.079956	0.226134	0.075517	0.032208
88	0.607299	0.467348	0.208955	0.216582	0.111765	0.301143	0.043504	0.092227	0.221811	0.293302	1.034843	0.525189	0.274088	0.160723	0.232949	0.274264	0.184610	0.506091	0.473364	0.322703	0.095394	0.245334	0.074538	0.057341	0.616831	0.110667	0.132142	0.162231	0.199535	0.772424	0.181329	0.100985	0.352152	0.051277	0.299527	0.218879	0.082603	0.309128	0.111051	0.058314	1.408069	0.325774	0.014733	0.011820	0.186487	0.369815	0.078579	0.150626	0.100122	0.256824	0.170047	0.176221	0.117081	0.075573	0.348356	0.126409	0.402297	0.394509	0.331185	0.424900	0.039625	0.026538	0.033933	0.013670	0.370309	0.136078	0.094736	0.144146	0.292026	0.168824	0.069613	0.033171	0.804118	0.180777	0.134453	0.236481	0.081727	0.232137	0.070869	0.033856
89	0.578036	0.475011	0.186255	0.169595	0.106998	0.296483	0.040269	0.086326	0.094968	0.348754	1.022249	0.442939	0.262786	0.147025	0.225781	0.271829	0.184375	0.510906	0.470870	0.320368	0.102444	0.244534	0.084954	0.063434	0.622930	0.123192	0.125848	0.162498	0.194788	0.786011	0.188266	0.100286	0.387735	0.056196	0.276782	0.216604	0.064392	0.313792	0.107378	0.061876	1.342270	0.332272	0.014248	0.010431	0.178838	0.412265	0.079151	0.149986	0.109752	0.266586	0.168964	0.171433	0.114867	0.077279	0.337531	0.126804	0.438907	0.396826	0.264233	0.363541	0.030866	0.027404	0.035223	0.013282	0.388873	0.136862	0.095317	0.140859	0.273748	0.168621	0.079227	0.058162	0.794945	0.187393	0.131764	0.235361	0.082154	0.232621	0.079407	0.036794
90	0.576595	0.486640	0.139465	0.104446	0.104490	0.292513	0.040160	0.071125	0.109189	0.381774	1.045389	0.477149	0.267771	0.128782	0.249709	0.266457	0.184696	0.506655	0.471177	0.319014	0.108559	0.239851	0.101479	0.064099	0.776284	0.130513	0.124531	0.153200	0.172561	0.798629	0.187285	0.098903	0.452893	0.061265	0.251094	0.213182	0.064377	0.313423	0.092908	0.060905	1.227802	0.336910	0.012825	0.009614	0.177823	0.422933	0.077906	0.144503	0.112658	0.275490	0.168254	0.167657	0.114310	0.076935	0.343811	0.128151	0.442317	0.396930	0.211753	0.334862	0.027190	0.027911	0.034958	0.013361	0.459480	0.138762	0.095045	0.134088	0.266072	0.165511	0.081521	0.074637	0.810936	0.189195	0.129601	0.229126	0.081475	0.237631	0.102678	0.040561
91	0.571803	0.496152	0.079249	0.060262	0.104579	0.290753	0.039991	0.060195	0.190886	0.391230	1.033809	0.486755	0.263850	0.108450	0.312093	0.272375	0.182650	0.499916	0.469888	0.314278	0.109134	0.227762	0.109914	0.069931	0.973254	0.135141	0.125901	0.148113	0.159559	0.802390	0.187294	0.096298	0.453794	0.066275	0.222576	0.210102	0.063203	0.312508	0.088691	0.058525	1.152755	0.339733	0.011607	0.010014	0.183472	0.419277	0.087577	0.128601	0.166469	0.284068	0.162973	0.166047	0.113812	0.071927	0.322001	0.122108	0.437700	0.398214	0.204778	0.332842	0.032030	0.028663	0.035682	0.013325	0.472036	0.140468	0.093688	0.126873	0.302362	0.160926	0.085391	0.075688	0.811413	0.186876	0.118969	0.199042	0.084419	0.250831	0.116683	0.053183
92	0.555709	0.498104	0.041596	0.039422	0.102589	0.292007	0.038949	0.056364	0.264754	0.391494	0.946793	0.486474	0.265858	0.091801	0.337471	0.269126	0.162489	0.495357	0.465851	0.301474	0.123350	0.204681	0.112063	0.078600	1.012691	0.138670	0.123841	0.149551	0.154373	0.795885	0.185933	0.095459	0.455556	0.071697	0.208923	0.196260	0.070294	0.318769	0.089033	0.057930	1.227596	0.340957	0.011124	0.009983	0.189413	0.412914	0.103787	0.104792	0.237959	0.292160	0.155411	0.166215	0.111920	0.069097	0.253793	0.106842	0.420508	0.401953	0.207122	0.320424	0.034632	0.030059	0.047171	0.013158	0.472937	0.140511	0.088424	0.108715	0.320521	0.160675	0.086321	0.084412	0.751756	0.182987	0.107947	0.150992	0.094823	0.257156	0.121451	0.077824
93	0.558567	0.487906	0.025614	0.034164	0.095680	0.294167	0.038592	0.055439	0.293142	0.388990	0.904619	0.470253	0.322928	0.089522	0.329514	0.255560	0.151460	0.494758	0.465543	0.296655	0.110464	0.173462	0.113488	0.090143	1.068801	0.141189	0.120624	0.148515	0.152832	0.779638	0.178441	0.089793	0.505157	0.077297	0.207756	0.180607	0.088421	0.335469	0.089611	0.054678	0.999431	0.341210	0.011538	0.009686	0.193067	0.412972	0.113838	0.085967	0.312823	0.298910	0.141304	0.163673	0.120053	0.072345	0.201650	0.083144	0.356973	0.408186	0.205553	0.306818	0.058610	0.028942	0.056320	0.013136	0.472191	0.139176	0.085049	0.077873	0.333520	0.156691	0.086526	0.094586	0.759785	0.178956	0.102620	0.116354	0.096317	0.263489	0.123227	0.088596
94	0.555698	0.471679	0.024609	0.028605	0.090306	0.293610	0.037942	0.054625	0.342411	0.385423	0.943058	0.470397	0.345325	0.105193	0.332948	0.243683	0.157763	0.496342	0.461723	0.299697	0.112523	0.139333	0.115022	0.096611	1.260709	0.143423	0.116756	0.144699	0.147913	0.750541	0.164215	0.081347	0.509172	0.081038	0.207443	0.173560	0.093615	0.358481	0.095877	0.054349	0.954920	0.340918	0.011530	0.010070	0.211660	0.423715	0.119792	0.081699	0.317762	0.304132	0.117981	0.155761	0.101241	0.084291	0.166577	0.069508	0.352714	0.417242	0.205511	0.300617	0.061166	0.029961	0.057251	0.014138	0.475401	0.137388	0.084716	0.055294	0.323864	0.115159	0.087545	0.108008	0.769917	0.174794	0.094679	0.102207	0.099647	0.270411	0.123299	0.092110
95	0.554422	0.469458	0.027260	0.023682	0.092099	0.288051	0.037612	0.050417	0.345517	0.379451	0.932807	0.461649	0.365042	0.131510	0.368336	0.246291	0.231172	0.497934	0.456413	0.300539	0.121541	0.113251	0.114976	0.099214	1.283334	0.147040	0.112591	0.142235	0.119580	0.711341	0.146557	0.077061	0.487153	0.082637	0.202962	0.170876	0.090153	0.386626	0.112258	0.053188	0.962880	0.340406	0.011467	0.010869	0.268609	0.444418	0.139386	0.091166	0.320686	0.307040	0.097678	0.145917	0.096984	0.101837	0.134983	0.067632	0.331785	0.426581	0.207064	0.303872	0.065525	0.039026	0.056119	0.015153	0.487450	0.135419	0.082357	0.051008	0.309036	0.100691	0.088038	0.119694	0.763561	0.171840	0.084337	0.098481	0.103676	0.279317	0.121001	0.092292
96	0.614492	0.465306	0.028677	0.021281	0.091881	0.276292	0.036954	0.049161	0.346433	0.365223	0.849872	0.462487	0.397141	0.165911	0.403055	0.240423	0.287064	0.497293	0.457424	0.297022	0.126997	0.109949	0.115750	0.101725	1.294207	0.154042	0.106567	0.141574	0.114925	0.664812	0.140962	0.076335	0.483171	0.082846	0.188064	0.171215	0.092216	0.419425	0.126420	0.047789	1.043184	0.332913	0.011050	0.011087	0.277317	0.470543	0.159695	0.163867	0.324721	0.306700	0.082050	0.134574	0.122948	0.119666	0.123820	0.069202	0.326939	0.435347	0.212627	0.307906	0.065729	0.050236	0.059193	0.015298	0.533970	0.133123	0.080961	0.049512	0.297578	0.099447	0.094513	0.126979	0.769232	0.172540	0.074249	0.097901	0.109211	0.294944	0.122061	0.096133
97	0.714554	0.460973	0.029280	0.020490	0.091261	0.256969	0.040525	0.047322	0.351769	0.335652	0.722049	0.487549	0.577914	0.193263	0.410881	0.220243	0.292590	0.491669	0.428922	0.290769	0.127912	0.135346	0.115986	0.104967	1.306304	0.167776	0.099778	0.140538	0.097712	0.612599	0.141101	0.074723	0.483349	0.086723	0.153390	0.167687	0.091802	0.454430	0.126143	0.043098	1.050492	0.320995	0.010592	0.011090	0.273274	0.498157	0.172203	0.235182	0.407832	0.303263	0.067576	0.121621	0.167940	0.134601	0.122733	0.070444	0.313215	0.444008	0.221856	0.330418	0.065796	0.058149	0.062984	0.017314	0.558325	0.131074	0.080911	0.048369	0.282648	0.098740	0.100560	0.128286	0.780704	0.179677	0.068544	0.097485	0.108979	0.315210	0.135250	0.102590
98	0.736818	0.458526	0.028782	0.020058	0.089678	0.224038	0.045472	0.043699	0.357234	0.291052	0.732557	0.522325	0.676842	0.207341	0.403155	0.203897	0.329790	0.477264	0.372841	0.271495	0.127915	0.177562	0.116512	0.106361	1.289472	0.173055	0.091948	0.133560	0.084778	0.572636	0.139887	0.073046	0.483021	0.094886	0.102690	0.154319	0.089653	0.485061	0.124279	0.043775	1.041456	0.305849	0.010001	0.011110	0.267205	0.524190	0.172661	0.251931	0.462340	0.297185	0.054675	0.107778	0.256924	0.145749	0.123552	0.070353	0.299914	0.452411	0.222859	0.363841	0.065101	0.061910	0.069602	0.019710	0.560388	0.130966	0.075224	0.047751	0.242229	0.096169	0.099840	0.154565	0.717506	0.193320	0.068458	0.092842	0.110244	0.331240	0.147735	0.107005
99	0.693494	0.458056	0.027808	0.018870	0.069021	0.177988	0.054051	0.039289	0.361876	0.235301	0.717381	0.508685	0.690648	0.214360	0.398939	0.194322	0.340429	0.448513	0.298767	0.244205	0.128811	0.222438	0.117292	0.106353	1.256135	0.169843	0.081939	0.122718	0.075162	0.566482	0.132554	0.072722	0.471852	0.100263	0.072487	0.126206	0.089041	0.493225	0.122487	0.045365	1.031664	0.287940	0.009580	0.011172	0.257942	0.546570	0.173408	0.251231	0.483182	0.288549	0.043017	0.094155	0.270752	0.153499	0.129458	0.070363	0.288037	0.457882	0.211014	0.365474	0.065351	0.062669	0.075126	0.022850	0.748719	0.133892	0.065689	0.047287	0.240937	0.091786	0.122834	0.183321	0.755335	0.210577	0.067223	0.084110	0.111413	0.330885	0.155057	0.110175
100	0.666546	0.457773	0.027688	0.018711	0.061441	0.146268	0.061817	0.051462	0.357747	0.200316	0.682957	0.460248	0.733516	0.216992	0.398537	0.196534	0.375020	0.389005	0.226585	0.202646	0.127024	0.267462	0.113156	0.106059	1.261557	0.167657	0.072000	0.109385	0.074394	0.573009	0.119065	0.071741	0.467305	0.104611	0.069148	0.099581	0.095035	0.489187	0.121850	0.046595	1.030516	0.268768	0.009929	0.011036	0.246805	0.562485	0.171847	0.255448	0.511119	0.277239	0.034107	0.081713	0.321013	0.158444	0.133711	0.070394	0.287132	0.455361	0.180260	0.349622	0.065669	0.062601	0.074977	0.024062	0.908147	0.136092	0.059074	0.047528	0.238863	0.087637	0.155802	0.198563	0.790657	0.229371	0.063607	0.074469	0.107011	0.322362	0.160323	0.111007
101	0.641423	0.454308	0.028933	0.019993	0.061535	0.129695	0.063333	0.076267	0.315734	0.196262	0.673468	0.451771	0.769672	0.217158	0.382324	0.199699	0.386127	0.307283	0.165181	0.171205	0.120599	0.312932	0.119573	0.103739	1.278724	0.167595	0.063637	0.095080	0.080823	0.579062	0.105955	0.066936	0.480670	0.110867	0.068102	0.081992	0.094045	0.480944	0.122004	0.047064	1.028620	0.247987	0.010142	0.010558	0.238960	0.565880	0.178641	0.266761	0.511216	0.263039	0.030914	0.069882	0.344379	0.161246	0.131881	0.072230	0.247994	0.453071	0.154209	0.343574	0.065816	0.062266	0.080136	0.024203	0.881549	0.135922	0.053115	0.044631	0.237606	0.085590	0.175520	0.195002	0.768740	0.248911	0.058101	0.065276	0.100137	0.310009	0.161225	0.111423
