	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_01.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_02.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_03.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_04.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_05.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_06.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_07.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_08.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_09.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d	320_At_T2_sh_ND_L_10.c3d
82	0.753998	0.574201	0.783878	0.574906	0.104314	0.308426	0.302748	0.163878	0.254411	0.229292	0.870136	0.364672	0.884638	0.756943	0.344713	0.369232	0.526318	0.424023	0.566953	0.763066	0.407333	0.550063	0.323403	0.283818	0.664362	0.264672	0.563948	0.301216	0.231625	0.372195	0.310812	0.258062	0.465571	0.385145	0.379560	0.902572	0.501674	0.349851	0.232561	0.185523	0.500535	0.331870	0.594636	0.578080	0.113468	0.279370	0.252438	0.203391	0.457407	0.232690	0.502690	0.707649	0.152884	0.337970	0.259306	0.087150	0.361468	0.357511	1.186458	0.420784	0.398034	0.434046	0.355552	0.422947	0.503035	0.330629	0.636622	0.877802	0.122432	0.217574	0.190733	0.148608	0.253417	0.254190	0.765237	0.602476	0.138852	0.136168	0.209732	0.154514
83	0.754467	0.577324	0.754831	0.631740	0.099114	0.305388	0.264401	0.163176	0.246982	0.228654	0.849493	0.391368	0.840713	0.723394	0.260674	0.367023	0.511316	0.422691	0.514630	0.808940	0.407279	0.552024	0.271662	0.278227	0.447962	0.233702	0.566624	0.289139	0.238110	0.383501	0.319812	0.252887	0.470681	0.379386	0.380916	0.830841	0.535539	0.347502	0.227975	0.188773	0.525484	0.373510	0.514126	0.642815	0.116459	0.231735	0.266833	0.219481	0.459273	0.232709	0.526305	0.695772	0.171174	0.310284	0.249482	0.097468	0.358337	0.357176	1.147191	0.437440	0.351535	0.409171	0.345165	0.403922	0.412523	0.260992	0.642911	0.885330	0.132025	0.235852	0.179987	0.143739	0.252304	0.261672	0.771623	0.600597	0.149516	0.186501	0.197134	0.172673
84	0.750538	0.577131	0.636294	0.536438	0.101411	0.304259	0.256445	0.162311	0.241577	0.250389	0.752085	0.413506	0.834185	0.703496	0.215099	0.367995	0.492444	0.420944	0.513330	0.817522	0.415731	0.555318	0.182977	0.279143	0.390369	0.244781	0.545028	0.288047	0.253523	0.388788	0.320835	0.252405	0.445619	0.388927	0.425722	0.813714	0.611127	0.378044	0.227726	0.192062	0.634212	0.455791	0.441118	0.677369	0.126085	0.232427	0.259832	0.234385	0.455025	0.232831	0.534413	0.708693	0.194526	0.347948	0.238707	0.120158	0.376741	0.341814	1.073090	0.426762	0.333717	0.378540	0.339260	0.368896	0.398172	0.282818	0.686466	0.854887	0.137847	0.241549	0.193905	0.141697	0.251556	0.259484	0.774592	0.588430	0.149418	0.218925	0.187359	0.185337
85	0.752118	0.562626	0.531654	0.477358	0.104000	0.297876	0.255790	0.155117	0.242935	0.296057	0.690710	0.415224	0.842987	0.697474	0.204527	0.397168	0.461567	0.417781	0.514515	0.804802	0.422699	0.557285	0.135417	0.276736	0.347251	0.259007	0.533670	0.256471	0.258023	0.389148	0.322558	0.253104	0.461311	0.393389	0.475533	0.924621	0.621881	0.382822	0.226801	0.196819	0.670524	0.479733	0.417201	0.704861	0.138890	0.233459	0.259369	0.231710	0.470274	0.245863	0.523739	0.721062	0.210099	0.386504	0.231220	0.140837	0.389194	0.313975	1.009618	0.434786	0.331480	0.335879	0.336423	0.348663	0.398967	0.308024	0.749331	0.786041	0.136477	0.235101	0.265282	0.141441	0.255978	0.253391	0.787043	0.581253	0.149803	0.226794	0.192826	0.181116
86	0.754988	0.532342	0.580506	0.496946	0.114031	0.262841	0.253108	0.145884	0.243491	0.304946	0.698763	0.414632	0.833449	0.696949	0.213160	0.384181	0.306402	0.405179	0.495893	0.800864	0.421636	0.557074	0.132968	0.265441	0.324482	0.227996	0.526242	0.187226	0.258640	0.390572	0.338324	0.249748	0.476652	0.358642	0.477262	0.958157	0.621411	0.388195	0.242357	0.193856	0.694900	0.503881	0.471034	0.708805	0.157441	0.242911	0.281099	0.214791	0.519518	0.283727	0.502716	0.721364	0.216808	0.412736	0.224549	0.146151	0.385830	0.307690	1.011573	0.476139	0.283389	0.269936	0.329080	0.347288	0.371177	0.287571	0.786440	0.711024	0.141222	0.234955	0.311963	0.142153	0.259366	0.254123	0.787982	0.573904	0.151604	0.231329	0.207976	0.172708
87	0.753932	0.506310	0.621797	0.510499	0.122629	0.222646	0.254653	0.135678	0.250121	0.291688	0.736449	0.415778	0.757442	0.632826	0.240078	0.363095	0.292054	0.386897	0.422319	0.801457	0.420889	0.562205	0.169370	0.248094	0.184594	0.184339	0.500895	0.175849	0.263785	0.391765	0.370573	0.237231	0.464068	0.338953	0.539848	0.867700	0.564364	0.397194	0.313161	0.198997	0.708926	0.509657	0.530604	0.701392	0.187778	0.292397	0.330858	0.198021	0.560563	0.306405	0.619746	0.725090	0.221732	0.439817	0.221266	0.146501	0.391636	0.294105	1.037106	0.481506	0.192613	0.210559	0.314496	0.356968	0.348326	0.285572	0.786324	0.673448	0.139748	0.232957	0.342815	0.139484	0.260942	0.255222	0.776268	0.526957	0.189275	0.241952	0.243424	0.175028
88	0.733339	0.482147	0.617813	0.547755	0.122429	0.225467	0.251954	0.124979	0.233827	0.272460	0.731756	0.428950	0.578483	0.635477	0.227479	0.366783	0.286470	0.356753	0.371912	0.736903	0.418861	0.571453	0.216471	0.231914	0.154470	0.209995	0.491020	0.146262	0.268400	0.387594	0.419835	0.210544	0.522377	0.331522	0.681470	0.775963	0.534269	0.385197	0.345729	0.207542	0.701333	0.498473	0.541870	0.693554	0.216150	0.347392	0.380683	0.196212	0.496760	0.306703	0.663168	0.689715	0.224318	0.458851	0.224566	0.150246	0.391642	0.278068	1.060529	0.447236	0.153908	0.176266	0.294029	0.355386	0.355938	0.314607	0.785980	0.668533	0.144815	0.227751	0.355850	0.134500	0.257449	0.254191	0.775338	0.462757	0.210920	0.243838	0.270573	0.183555
89	0.715244	0.461143	0.605068	0.601166	0.119840	0.231300	0.249676	0.115704	0.219601	0.269090	0.703299	0.435806	0.417952	0.603914	0.220524	0.367074	0.108238	0.105229	0.363287	0.580088	0.418077	0.532820	0.248200	0.221430	0.191362	0.229524	0.491424	0.095058	0.258485	0.383060	0.452871	0.172353	0.533262	0.352803	0.696900	0.746349	0.518801	0.348501	0.341598	0.207328	0.681946	0.485872	0.541438	0.724842	0.223038	0.368333	0.408251	0.202692	0.547451	0.304851	0.669651	0.589426	0.224656	0.468086	0.247481	0.155504	0.372411	0.220871	1.068102	0.416494	0.158257	0.177577	0.293637	0.335981	0.355294	0.334607	0.802943	0.667425	0.151697	0.228617	0.355355	0.138681	0.249243	0.247314	0.776050	0.397142	0.212785	0.246116	0.287748	0.185819
90	0.643223	0.441382	0.605752	0.598160	0.119782	0.225905	0.246692	0.114251	0.223697	0.289926	0.668187	0.425382	0.390338	0.587493	0.259953	0.371350	0.065685	0.075806	0.300622	0.535289	0.412969	0.515233	0.253582	0.231490	0.240773	0.238650	0.439000	0.127644	0.250378	0.379572	0.453506	0.146735	0.579732	0.422777	0.678451	0.742302	0.516821	0.346105	0.323413	0.206838	0.596888	0.474089	0.543444	0.786648	0.223098	0.386370	0.415256	0.200888	0.531301	0.312924	0.661903	0.548576	0.224722	0.474030	0.256638	0.160530	0.366989	0.205144	1.065287	0.402144	0.169801	0.213390	0.292871	0.310954	0.340997	0.332369	0.816172	0.665375	0.153637	0.232004	0.354334	0.143499	0.226185	0.225454	0.738301	0.365353	0.211875	0.253070	0.291677	0.184604
91	0.381042	0.223770	0.631704	0.628551	0.126390	0.244849	0.239785	0.127138	0.233873	0.309510	0.631621	0.415406	0.392884	0.586279	0.290193	0.371598	0.062280	0.074134	0.268866	0.524047	0.395825	0.510085	0.252562	0.242496	0.255582	0.250974	0.424590	0.260561	0.238966	0.376084	0.449998	0.138778	0.675233	0.517020	0.686769	0.755019	0.508300	0.346705	0.325605	0.210023	0.581840	0.476195	0.557254	0.836708	0.219910	0.400505	0.414607	0.196089	0.531073	0.315624	0.660868	0.555442	0.223819	0.476968	0.252805	0.161708	0.366487	0.212236	1.028473	0.385491	0.164123	0.216647	0.292670	0.287991	0.330981	0.330326	0.817143	0.663956	0.156300	0.238991	0.353844	0.142511	0.215096	0.189529	0.671138	0.373482	0.211691	0.258078	0.294726	0.183792
92	0.272771	0.198810	0.651288	0.699021	0.127268	0.315373	0.243712	0.144453	0.231972	0.312788	0.613417	0.373558	0.398360	0.586231	0.303361	0.371660	0.080735	0.084983	0.258361	0.456122	0.372481	0.513289	0.257285	0.242155	0.288836	0.263420	0.395820	0.318310	0.224251	0.367938	0.443673	0.143903	0.686441	0.526787	0.682555	0.792772	0.483667	0.346371	0.354335	0.217450	0.600737	0.475901	0.581647	0.872392	0.227904	0.402808	0.415624	0.191396	0.514905	0.279559	0.593794	0.542825	0.216989	0.477795	0.245486	0.161220	0.347870	0.211616	0.888157	0.393700	0.151031	0.216166	0.285334	0.268931	0.330444	0.330077	0.823896	0.663756	0.161802	0.248965	0.358803	0.133352	0.241896	0.176564	0.629109	0.325441	0.214268	0.264461	0.308486	0.183174
93	0.279274	0.225426	0.597267	0.718000	0.165428	0.358256	0.250897	0.154985	0.227445	0.338019	0.595373	0.349246	0.396431	0.581514	0.323661	0.390611	0.076310	0.083215	0.269703	0.340578	0.375270	0.499436	0.280707	0.236952	0.480820	0.268490	0.323315	0.322279	0.210891	0.355372	0.437811	0.148708	0.685279	0.527863	0.688626	0.784710	0.438903	0.347441	0.400456	0.225461	0.597377	0.464142	0.608413	0.897546	0.236595	0.410622	0.418240	0.186464	0.505063	0.296581	0.553892	0.516340	0.196695	0.477963	0.242103	0.160125	0.308209	0.210035	0.714669	0.393710	0.137035	0.213949	0.278725	0.258720	0.330008	0.333777	0.819274	0.663802	0.166867	0.259140	0.381021	0.120626	0.263195	0.177192	0.632805	0.221210	0.217169	0.272457	0.317336	0.181922
94	0.283097	0.247161	0.568617	0.656621	0.182579	0.369764	0.260339	0.149856	0.217828	0.343271	0.522324	0.346552	0.390892	0.562195	0.333433	0.414812	0.084508	0.076357	0.247097	0.240312	0.354354	0.434024	0.315832	0.236900	0.577120	0.263918	0.249113	0.327588	0.210308	0.354121	0.433975	0.150021	0.684704	0.523066	0.694869	0.756007	0.438093	0.353208	0.442422	0.230880	0.596215	0.473201	0.615951	0.907361	0.242643	0.418168	0.418616	0.198701	0.500255	0.333687	0.564099	0.381014	0.190876	0.478075	0.242361	0.159669	0.298352	0.192474	0.615395	0.388275	0.130835	0.212186	0.275580	0.253013	0.329979	0.335948	0.793048	0.664767	0.169918	0.266797	0.395449	0.114907	0.267086	0.188471	0.674523	0.179939	0.219686	0.280034	0.319246	0.180408
95	0.283618	0.255870	0.590592	0.632356	0.183681	0.373074	0.262234	0.140855	0.348562	0.375475	0.490072	0.321521	0.378307	0.526944	0.334174	0.422981	0.116222	0.077809	0.257436	0.196927	0.271659	0.389826	0.345567	0.235591	0.580611	0.264676	0.257204	0.334462	0.208315	0.347677	0.430506	0.150212	0.674082	0.506711	0.692000	0.755426	0.445114	0.373362	0.451518	0.229416	0.596397	0.477487	0.615734	0.906626	0.245787	0.424109	0.418165	0.216430	0.531109	0.365237	0.585512	0.335413	0.192417	0.479572	0.242968	0.159784	0.249875	0.148255	0.603264	0.426747	0.129902	0.208035	0.265927	0.250399	0.309056	0.336132	0.741462	0.658507	0.170597	0.272141	0.397763	0.113768	0.272178	0.216689	0.682987	0.190232	0.216828	0.290205	0.319389	0.179192
96	0.284230	0.272811	0.636070	0.639282	0.184527	0.371572	0.250527	0.143113	0.469794	0.399224	0.490410	0.282990	0.366070	0.507274	0.340315	0.422601	0.140133	0.147926	0.298218	0.184426	0.203802	0.377519	0.354516	0.222784	0.584877	0.262093	0.252676	0.337254	0.208281	0.339217	0.428124	0.149786	0.684466	0.502947	0.660842	0.715711	0.456950	0.390862	0.452481	0.219855	0.596445	0.477167	0.603977	0.895292	0.244261	0.427424	0.416104	0.224038	0.549931	0.388345	0.587497	0.318934	0.195611	0.479319	0.242107	0.159832	0.172856	0.117039	0.597855	0.441330	0.127755	0.202835	0.253780	0.249209	0.285889	0.348756	0.730392	0.606779	0.166820	0.274983	0.395483	0.112808	0.364415	0.252227	0.635920	0.194802	0.204640	0.296980	0.319326	0.180820
97	0.260547	0.310897	0.616023	0.654883	0.189525	0.373683	0.223693	0.148236	0.496358	0.377335	0.460833	0.270145	0.363341	0.499839	0.357498	0.420121	0.287008	0.291465	0.306147	0.207173	0.197467	0.380393	0.354480	0.201599	0.626467	0.257426	0.253351	0.340487	0.209178	0.334765	0.424215	0.147572	0.665894	0.470569	0.637628	0.648660	0.463746	0.407126	0.468602	0.209971	0.594683	0.475725	0.583304	0.877870	0.241970	0.427821	0.406325	0.224693	0.553312	0.403345	0.610722	0.254584	0.234359	0.476987	0.233822	0.159772	0.171426	0.120649	0.532635	0.407273	0.127901	0.201183	0.232214	0.248227	0.295612	0.366000	0.757494	0.498962	0.163806	0.274948	0.391735	0.111395	0.367526	0.249629	0.604132	0.196367	0.204806	0.302661	0.319460	0.196481
98	0.240681	0.340629	0.564603	0.668304	0.203413	0.385158	0.208890	0.152564	0.557077	0.449470	0.421031	0.271101	0.360949	0.501038	0.376937	0.418665	0.396908	0.334459	0.294605	0.305734	0.197459	0.382657	0.355856	0.185606	0.633398	0.249464	0.296411	0.355603	0.210629	0.331404	0.413971	0.143476	0.601700	0.446495	0.627886	0.712972	0.460792	0.419646	0.478432	0.201036	0.592127	0.476760	0.571104	0.845285	0.240992	0.429073	0.385006	0.217602	0.526694	0.395806	0.622688	0.229392	0.283882	0.455657	0.215836	0.159798	0.177624	0.160363	0.451742	0.377717	0.128002	0.201638	0.198940	0.247971	0.289769	0.367688	0.757943	0.392581	0.142159	0.248054	0.391839	0.110200	0.387845	0.303940	0.632231	0.204599	0.204230	0.308021	0.319489	0.208502
99	0.265733	0.404869	0.541124	0.641889	0.206863	0.386938	0.199717	0.155430	0.635835	0.533623	0.353271	0.272288	0.339934	0.502044	0.383170	0.401435	0.479295	0.358925	0.294327	0.395822	0.194777	0.378865	0.361527	0.177017	0.632786	0.245414	0.305488	0.388207	0.211664	0.316669	0.399805	0.137031	0.597891	0.448203	0.576716	0.753424	0.444418	0.399331	0.479539	0.194743	0.588773	0.479572	0.583545	0.795335	0.241476	0.435065	0.361687	0.207565	0.465073	0.366815	0.595243	0.236713	0.287508	0.436585	0.203288	0.159852	0.202570	0.231590	0.386346	0.405637	0.126807	0.204388	0.191172	0.248726	0.288615	0.364705	0.743330	0.314353	0.123881	0.228436	0.391855	0.112535	0.460661	0.358336	0.684198	0.207493	0.203492	0.311734	0.319853	0.208153
100	0.273551	0.430918	0.561138	0.588803	0.220221	0.392618	0.183830	0.156293	0.675141	0.562683	0.308490	0.261004	0.276948	0.495139	0.381180	0.325680	0.591803	0.485316	0.296835	0.414735	0.173883	0.377580	0.371946	0.175645	0.640062	0.264618	0.295300	0.416317	0.210730	0.299296	0.396835	0.145518	0.543056	0.452557	0.425806	0.724341	0.302150	0.337456	0.479075	0.179232	0.577490	0.479172	0.638481	0.734875	0.238734	0.439018	0.348502	0.189085	0.434227	0.352402	0.469003	0.238038	0.307929	0.435177	0.197644	0.157770	0.328904	0.311460	0.356363	0.461091	0.121308	0.205614	0.192710	0.235278	0.284893	0.345402	0.689240	0.298723	0.116956	0.210040	0.384768	0.128466	0.483959	0.362330	0.708352	0.208190	0.203615	0.310929	0.319997	0.206403
101	0.340210	0.457493	0.637753	0.583110	0.221858	0.392983	0.176376	0.156293	0.688310	0.573337	0.307986	0.238435	0.273872	0.500965	0.376987	0.271495	0.611300	0.497174	0.299042	0.467722	0.177334	0.388718	0.376521	0.174841	0.636417	0.264257	0.274946	0.426716	0.186569	0.270038	0.400562	0.177262	0.527458	0.436008	0.387946	0.708388	0.258869	0.325655	0.478821	0.155065	0.485169	0.404411	0.679914	0.697967	0.234286	0.440960	0.350357	0.171684	0.390957	0.350216	0.432039	0.244303	0.314204	0.428077	0.195915	0.151199	0.402661	0.322978	0.352466	0.479214	0.115250	0.204549	0.192590	0.215909	0.298749	0.326881	0.611896	0.300519	0.115749	0.202221	0.340028	0.159206	0.510283	0.411124	0.708736	0.208424	0.187755	0.294537	0.319907	0.199517
