	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_01.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_02.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_03.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_04.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_05.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_06.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_07.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_08.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_09.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d	314_At_T1_sh_L_ND_10.c3d
82	0.208152	0.837802	0.104853	0.047425	0.145441	0.233723	0.298117	0.193416	0.084838	0.315833	0.107900	0.055252	0.141581	0.520053	0.136344	0.143293	0.225150	0.946325	0.084825	0.066109	0.118654	0.236006	0.309399	0.112161	0.153303	0.461929	0.455568	0.364424	0.102811	0.174842	0.293727	0.166006	0.066901	0.165780	0.198625	0.217999	0.134175	0.322295	0.104126	0.129458	0.119158	0.285652	0.270483	0.312306	0.057122	0.243721	0.096255	0.057259	0.193813	0.420231	0.610078	0.585056	0.084761	0.671159	0.226780	0.188952	0.059859	0.226549	0.228669	0.230455	0.356817	0.518417	0.330858	0.389415	0.055655	0.283414	0.251073	0.140555	0.147033	0.276678	0.474149	0.510343	0.171964	0.473411	0.385256	0.343386	0.095611	0.198405	0.219039	0.078117
83	0.205433	0.829160	0.106124	0.082409	0.130562	0.212186	0.165290	0.123045	0.088311	0.302633	0.211432	0.135500	0.147676	0.512734	0.137003	0.120160	0.226894	0.892087	0.070496	0.052300	0.108004	0.258949	0.318206	0.113758	0.149101	0.399037	0.529554	0.445403	0.084258	0.157243	0.264072	0.159022	0.070303	0.179154	0.132915	0.144755	0.157148	0.312605	0.107612	0.125423	0.101422	0.281143	0.300758	0.366956	0.046810	0.235820	0.100940	0.065574	0.188076	0.430966	0.596353	0.595055	0.099445	0.667849	0.221026	0.148642	0.072723	0.252386	0.309523	0.274920	0.371495	0.498158	0.344432	0.391872	0.066394	0.289140	0.239573	0.121065	0.167406	0.280620	0.479421	0.474454	0.173871	0.492201	0.389026	0.338009	0.079493	0.178954	0.248348	0.085715
84	0.206449	0.848426	0.106127	0.095155	0.086568	0.157337	0.127055	0.111326	0.068179	0.258292	0.418428	0.294118	0.151717	0.514077	0.164330	0.123072	0.175329	0.815141	0.044781	0.036349	0.114353	0.302087	0.322474	0.116262	0.139364	0.228326	0.561226	0.519074	0.053985	0.156590	0.267370	0.138555	0.081280	0.187921	0.111886	0.124509	0.156726	0.301069	0.119191	0.116129	0.101497	0.222070	0.350818	0.385289	0.048947	0.236719	0.102526	0.085130	0.172425	0.486572	0.480963	0.529099	0.104753	0.658449	0.211121	0.118148	0.115771	0.337529	0.313149	0.284855	0.417258	0.518223	0.313647	0.363018	0.068943	0.239613	0.206695	0.117660	0.166228	0.280472	0.480608	0.455058	0.163635	0.497297	0.359505	0.287609	0.071151	0.184243	0.251509	0.083858
85	0.202036	0.817436	0.092132	0.150633	0.081663	0.122315	0.119633	0.111936	0.067616	0.180297	0.464997	0.298833	0.153042	0.514055	0.165378	0.127804	0.126115	0.483451	0.033233	0.033122	0.103858	0.309696	0.323589	0.116220	0.116100	0.247586	0.558664	0.536888	0.052797	0.172083	0.252568	0.098515	0.092990	0.252621	0.099115	0.079823	0.156483	0.290657	0.118335	0.102946	0.098175	0.221324	0.407388	0.421630	0.050694	0.225652	0.100320	0.092250	0.179099	0.482694	0.377824	0.410122	0.103964	0.661366	0.202975	0.115092	0.126993	0.375261	0.336522	0.292331	0.418567	0.534049	0.285830	0.301281	0.057678	0.133917	0.238784	0.143734	0.158342	0.284088	0.473053	0.435785	0.157174	0.498214	0.236863	0.200675	0.073113	0.168927	0.276375	0.100122
86	0.221104	0.751094	0.075973	0.175801	0.168693	0.117976	0.119723	0.120834	0.155270	0.255649	0.561245	0.326471	0.126349	0.324167	0.208607	0.133092	0.240250	0.945445	0.038776	0.038429	0.093452	0.312244	0.322331	0.114462	0.115580	0.325972	0.560094	0.534438	0.042667	0.183681	0.193612	0.068477	0.116724	0.435871	0.098927	0.071474	0.156018	0.282433	0.133826	0.092631	0.115343	0.231523	0.517275	0.463350	0.036474	0.142109	0.081628	0.090763	0.156346	0.388342	0.317957	0.336251	0.101241	0.652058	0.203207	0.113788	0.118138	0.382910	0.313392	0.239434	0.428891	0.535881	0.287709	0.291094	0.055666	0.120156	0.207339	0.133884	0.153508	0.292333	0.482426	0.424772	0.158752	0.637380	0.147979	0.127251	0.077145	0.145291	0.315561	0.110656
87	0.220646	0.678191	0.121003	0.213142	0.258213	0.112343	0.120593	0.117619	0.166562	0.352199	0.644417	0.439448	0.122049	0.211498	0.252870	0.150749	0.258512	0.973992	0.049355	0.047714	0.085558	0.298454	0.264849	0.086418	0.104760	0.356389	0.518493	0.465663	0.040956	0.184138	0.141456	0.052126	0.177309	0.678668	0.127652	0.093991	0.153884	0.281234	0.154528	0.099729	0.140685	0.318388	0.514128	0.448999	0.032283	0.129116	0.089086	0.105199	0.151665	0.361271	0.351756	0.330882	0.098709	0.649131	0.180059	0.111079	0.122464	0.494245	0.318794	0.234827	0.438426	0.535490	0.277599	0.274776	0.058268	0.193995	0.195771	0.125239	0.152899	0.293207	0.482484	0.406065	0.136670	0.718868	0.144883	0.108273	0.079761	0.143604	0.324796	0.112072
88	0.189011	0.654760	0.184761	0.288990	0.415729	0.126698	0.126546	0.119578	0.175677	0.358077	0.677369	0.475008	0.122245	0.254362	0.257269	0.152291	0.263318	0.981074	0.056432	0.052688	0.079610	0.296941	0.259454	0.104293	0.092444	0.389192	0.447572	0.423503	0.056776	0.186082	0.121197	0.050605	0.186104	0.683429	0.131956	0.090805	0.130142	0.281151	0.157097	0.101234	0.145577	0.407488	0.511790	0.406099	0.031878	0.117884	0.116906	0.117760	0.145094	0.310022	0.382891	0.381859	0.098864	0.647060	0.139367	0.091701	0.145902	0.778445	0.234592	0.194969	0.436199	0.533882	0.224314	0.229574	0.062295	0.244391	0.233546	0.157402	0.152648	0.304407	0.426013	0.314587	0.127674	0.706208	0.134390	0.106979	0.086358	0.166859	0.333577	0.112693
89	0.185051	0.698432	0.238233	0.308641	0.455154	0.136123	0.147098	0.111900	0.198946	0.373811	0.650771	0.459208	0.123047	0.271233	0.271237	0.148357	0.263814	0.955592	0.131841	0.096759	0.077833	0.278398	0.292307	0.236009	0.094368	0.388278	0.443465	0.424647	0.090218	0.184630	0.101822	0.037834	0.184959	0.677548	0.138985	0.089221	0.109762	0.277596	0.146860	0.097281	0.149968	0.407802	0.526377	0.421806	0.053887	0.123151	0.116327	0.119314	0.125242	0.297857	0.374362	0.414786	0.104659	0.633208	0.122807	0.080341	0.141896	0.803211	0.265480	0.236730	0.429075	0.515175	0.166204	0.169664	0.052293	0.249779	0.282384	0.192219	0.149671	0.305568	0.338585	0.207247	0.130899	0.713610	0.113105	0.098007	0.082595	0.181868	0.344359	0.116180
90	0.195049	0.745202	0.307205	0.322729	0.471260	0.286706	0.133706	0.078219	0.206142	0.389562	0.540958	0.389991	0.123839	0.285707	0.275961	0.147855	0.236940	0.829778	0.137737	0.122683	0.065159	0.264357	0.259997	0.261113	0.095863	0.387227	0.380896	0.371760	0.132723	0.174689	0.099176	0.034586	0.184975	0.676554	0.142092	0.078665	0.108510	0.264304	0.157352	0.085969	0.158034	0.418814	0.484771	0.422320	0.077656	0.113979	0.163235	0.120204	0.120615	0.263599	0.374042	0.458366	0.121190	0.576690	0.119986	0.079838	0.113172	0.769715	0.274446	0.234479	0.399927	0.438350	0.165245	0.143239	0.055991	0.256295	0.266793	0.175869	0.142891	0.262458	0.289730	0.145824	0.142647	0.741759	0.090103	0.083956	0.081541	0.191470	0.348852	0.114484
91	0.199249	0.724353	0.324291	0.307241	0.476910	0.306339	0.135764	0.069784	0.202474	0.393245	0.503016	0.391213	0.124700	0.282444	0.295611	0.147868	0.142056	0.321728	0.187440	0.206074	0.072786	0.231649	0.222057	0.286033	0.095036	0.375500	0.265801	0.245967	0.173557	0.167755	0.095194	0.035512	0.181337	0.679892	0.133418	0.074514	0.079126	0.220222	0.171376	0.097461	0.158583	0.451102	0.470484	0.395059	0.086199	0.107090	0.183531	0.113648	0.110990	0.168673	0.353089	0.478484	0.130471	0.509587	0.089301	0.080712	0.125551	0.779280	0.269726	0.249931	0.355088	0.330460	0.160592	0.136841	0.072250	0.272427	0.223952	0.161218	0.113742	0.212229	0.283969	0.118143	0.144442	0.744609	0.069568	0.067583	0.081510	0.200717	0.347931	0.113320
92	0.179454	0.644935	0.388282	0.318520	0.472016	0.352069	0.120909	0.052495	0.147419	0.419735	0.386772	0.366058	0.114405	0.280101	0.282498	0.140329	0.104052	0.219530	0.309264	0.269929	0.060756	0.200357	0.284559	0.338564	0.092999	0.355497	0.209348	0.165959	0.179379	0.163434	0.085597	0.033991	0.165696	0.651499	0.125985	0.060529	0.050442	0.191143	0.168362	0.109334	0.162383	0.492068	0.407417	0.374193	0.106359	0.120491	0.192424	0.110294	0.099814	0.156917	0.314627	0.699290	0.124807	0.188894	0.053166	0.090786	0.132409	0.750459	0.281582	0.259235	0.277573	0.292494	0.143983	0.103664	0.069102	0.264494	0.290358	0.251459	0.118921	0.220975	0.271066	0.116754	0.143642	0.745603	0.054011	0.051218	0.079172	0.206408	0.324121	0.113102
93	0.118219	0.453215	0.434453	0.349908	0.433303	0.387157	0.115823	0.050640	0.163163	0.458293	0.247573	0.217945	0.114512	0.286877	0.302390	0.133945	0.098604	0.163755	0.342993	0.305806	0.069158	0.172356	0.319419	0.373966	0.091982	0.484075	0.179197	0.175062	0.274933	0.158336	0.065409	0.032849	0.129144	0.492971	0.120195	0.079496	0.049416	0.183179	0.160508	0.131848	0.125688	0.445785	0.411651	0.377465	0.107356	0.118042	0.194698	0.110873	0.094279	0.134786	0.319948	0.761433	0.130826	0.188781	0.051680	0.098359	0.111670	0.641944	0.282416	0.319884	0.254517	0.266845	0.102631	0.092991	0.069864	0.202004	0.336212	0.300974	0.135461	0.280000	0.226381	0.104683	0.122991	0.609114	0.044720	0.045015	0.078119	0.209492	0.283291	0.101923
94	0.114620	0.444083	0.424221	0.292297	0.281540	0.450076	0.106271	0.050296	0.157091	0.488376	0.144292	0.125217	0.102542	0.291380	0.300833	0.136558	0.126860	0.104936	0.367819	0.329298	0.102344	0.217157	0.322393	0.381652	0.122249	0.543354	0.187546	0.196642	0.292913	0.180934	0.048719	0.032920	0.119632	0.510972	0.167741	0.094481	0.046627	0.178365	0.166424	0.165760	0.101088	0.337688	0.519282	0.518116	0.107417	0.118289	0.186019	0.086025	0.157021	0.171412	0.299064	0.767122	0.147160	0.223964	0.052791	0.097818	0.115493	0.324751	0.341002	0.326221	0.163668	0.147472	0.096851	0.091373	0.087967	0.150266	0.291961	0.306787	0.192038	0.332561	0.172374	0.067399	0.108260	0.488910	0.052750	0.041579	0.077930	0.204176	0.270364	0.098726
95	0.114066	0.365067	0.513636	0.313601	0.215531	0.456110	0.053915	0.053423	0.135164	0.536674	0.143771	0.116172	0.095130	0.289083	0.271652	0.156041	0.122604	0.108822	0.385207	0.329246	0.132293	0.255965	0.320006	0.381977	0.194251	0.798546	0.189673	0.197812	0.299728	0.326417	0.046634	0.032161	0.149414	0.524155	0.181170	0.099803	0.030635	0.174509	0.147891	0.165939	0.094009	0.321290	0.533674	0.515815	0.105274	0.118076	0.215263	0.074662	0.184322	0.185481	0.255401	0.789894	0.148529	0.229903	0.047764	0.087211	0.116598	0.350443	0.319828	0.302666	0.172552	0.061255	0.086530	0.078758	0.095227	0.152527	0.276049	0.296637	0.231185	0.337684	0.157212	0.049120	0.098718	0.377520	0.060853	0.061265	0.077226	0.196745	0.267044	0.099937
96	0.112114	0.311793	0.520878	0.345214	0.187854	0.379066	0.067971	0.118079	0.151901	0.666654	0.145906	0.079073	0.087717	0.269386	0.307941	0.184329	0.123321	0.158268	0.369959	0.293655	0.134395	0.257360	0.321856	0.385585	0.194388	0.849249	0.231269	0.251595	0.300688	0.350242	0.047221	0.031878	0.179754	0.575595	0.222353	0.112975	0.042762	0.180765	0.133287	0.166857	0.083173	0.338594	0.578249	0.534469	0.092224	0.105536	0.228006	0.083332	0.186678	0.198350	0.257920	0.804850	0.151675	0.229642	0.054539	0.090946	0.120416	0.309260	0.292617	0.302277	0.154671	0.039116	0.062943	0.063515	0.109737	0.214459	0.296893	0.297442	0.235854	0.348619	0.143132	0.048762	0.091430	0.326345	0.086185	0.076502	0.067552	0.186361	0.225984	0.083729
97	0.118879	0.290164	0.578618	0.399372	0.146382	0.363728	0.085841	0.126992	0.152193	0.687838	0.150683	0.052091	0.096800	0.202969	0.314592	0.203067	0.106429	0.175860	0.265141	0.238757	0.141006	0.262184	0.296545	0.359422	0.193916	0.914124	0.247284	0.285743	0.301301	0.354520	0.058447	0.048398	0.189599	0.520699	0.226047	0.142483	0.082190	0.196429	0.176101	0.225365	0.082655	0.425351	0.584061	0.550428	0.080338	0.101499	0.206924	0.069483	0.217538	0.189229	0.411870	0.794276	0.157386	0.238531	0.067688	0.097994	0.123871	0.286121	0.286409	0.280474	0.113357	0.038248	0.049208	0.056025	0.114062	0.245240	0.291252	0.291015	0.306741	0.428571	0.088159	0.048822	0.044328	0.171443	0.113988	0.088416	0.063935	0.185078	0.173057	0.073969
98	0.155067	0.435754	0.670011	0.536476	0.093855	0.314665	0.122171	0.160495	0.161592	0.749103	0.143861	0.047775	0.108235	0.147682	0.312894	0.211191	0.097904	0.168637	0.250664	0.216496	0.152083	0.256705	0.272648	0.299906	0.197750	0.945150	0.337945	0.327479	0.297244	0.374428	0.075315	0.128469	0.198522	0.490245	0.233524	0.144897	0.088378	0.192807	0.240069	0.268703	0.058863	0.432270	0.551194	0.513168	0.056262	0.072095	0.210948	0.089008	0.240931	0.183978	0.431610	0.824301	0.163200	0.244494	0.070773	0.096625	0.140678	0.282260	0.278375	0.256899	0.106071	0.074632	0.047675	0.055391	0.127891	0.254488	0.192905	0.169270	0.347814	0.521227	0.073701	0.059372	0.045668	0.124052	0.153052	0.102567	0.052601	0.177067	0.157776	0.073528
99	0.161794	0.458205	0.668561	0.532390	0.084953	0.259165	0.139883	0.186374	0.156013	0.700789	0.095996	0.045283	0.110526	0.142445	0.338113	0.275816	0.069208	0.170520	0.233543	0.171956	0.163233	0.245514	0.263724	0.293967	0.206010	0.941661	0.427013	0.404401	0.287557	0.377572	0.091921	0.174551	0.201728	0.502326	0.218756	0.129339	0.112138	0.192400	0.235238	0.272798	0.072495	0.452609	0.614160	0.502164	0.035449	0.068479	0.205058	0.102504	0.246091	0.241717	0.543591	0.634723	0.162155	0.246455	0.078982	0.093815	0.212989	0.308511	0.229388	0.153935	0.199272	0.104921	0.046816	0.053469	0.120981	0.252586	0.172785	0.136626	0.387513	0.571343	0.091746	0.085494	0.052056	0.128220	0.161663	0.104571	0.029595	0.154276	0.132818	0.080416
100	0.160882	0.461235	0.831033	0.597137	0.078458	0.149217	0.142888	0.186384	0.191152	0.801130	0.074382	0.035873	0.107249	0.137632	0.381620	0.336097	0.071688	0.211452	0.358424	0.352348	0.163443	0.244276	0.239520	0.245745	0.204424	0.908528	0.429082	0.413486	0.268657	0.379528	0.110188	0.179957	0.200413	0.491507	0.243887	0.162701	0.119836	0.176240	0.257409	0.272040	0.081035	0.458361	0.626377	0.395549	0.036232	0.071863	0.204273	0.102712	0.249351	0.281524	0.590055	0.591608	0.154855	0.247084	0.098086	0.098908	0.278745	0.397141	0.118106	0.101632	0.241585	0.107712	0.045225	0.048544	0.118261	0.257144	0.182038	0.085781	0.390082	0.580411	0.098214	0.122405	0.052324	0.126923	0.255376	0.233416	0.022826	0.136888	0.100995	0.091410
101	0.164048	0.488244	0.908586	0.657557	0.069628	0.139741	0.150675	0.194585	0.195574	0.823974	0.076148	0.023299	0.108514	0.136825	0.368178	0.334083	0.072481	0.216684	0.396956	0.364290	0.163762	0.268593	0.141912	0.167493	0.208394	0.829337	0.449086	0.412389	0.248210	0.376302	0.112378	0.182388	0.152406	0.445456	0.216132	0.182772	0.120851	0.150790	0.286183	0.303943	0.110082	0.463780	0.589422	0.364274	0.035681	0.073379	0.233145	0.147346	0.215226	0.259692	0.581385	0.574696	0.137897	0.243185	0.119034	0.106582	0.375343	0.412451	0.110205	0.098534	0.247302	0.139689	0.048406	0.042058	0.119921	0.213703	0.195115	0.091409	0.389724	0.581269	0.103414	0.126425	0.068767	0.144737	0.337635	0.360957	0.028475	0.128443	0.099652	0.097168
